0 97 +4.596286725878941e-08 +1.399878146932898e+00
0 98 +3.036989067503578e-08 +1.263301047897397e+00
0 99 +1.597186199103167e-08 +1.001213192844762e+00
0 100 +7.340769151887458e-09 +4.423928968622196e-01
1 0 +2.475695056437251e-08 -2.729674173535854e-01
1 1 +3.270406127185835e-08 -7.379679538985990e-01
1 2 +4.512387863961152e-08 -1.062362624036445e+00
1 3 +5.675011061340458e-08 -1.277355164109518e+00
1 4 +6.309423517923434e-08 -1.412005028570185e+00
1 5 +6.259549122515656e-08 -1.476504008695305e+00
1 6 +5.720904861922054e-08 -1.467671821203892e+00
1 7 +5.122773109971835e-08 -1.378582556405099e+00
1 8 +4.925025680964253e-08 -1.217212089125602e+00
1 9 +5.463705780501513e-08 -1.022026606209145e+00
1 10 +6.930471554656092e-08 -8.375696645461077e-01
1 11 +9.497874070249494e-08 -6.769704558108791e-01
1 12 +1.357981633417990e-07 -5.285231013385686e-01
1 13 +2.022163157767155e-07 -3.817073007073931e-01
1 14 +3.152693637128962e-07 -2.399677184229046e-01
1 15 +5.077845995708280e-07 -1.161597628989814e-01
1 16 +8.167343198586708e-07 -2.046100535358215e-02
1 17 +1.262993921887798e-06 +4.542811767000240e-02
1 18 +1.824058393364707e-06 +8.585251536623986e-02
1 19 +2.417206936135804e-06 +1.071665609780398e-01
1 20 +2.912942041143687e-06 +1.157249574496559e-01
1 21 +3.182420832392376e-06 +1.178775114127859e-01
1 22 +3.156434644016937e-06 +1.213920238171459e-01
1 23 +2.861047269404229e-06 +1.383838619307151e-01
1 24 +2.412991291526166e-06 +1.902823527640174e-01
1 25 +1.995861340758349e-06 +3.127677418937619e-01
1 26 +1.867357858793553e-06 +5.400830627812896e-01
1 27 +2.452694240175717e-06 +8.273330340112772e-01
1 28 +4.572170807911029e-06 +1.042712350231486e+00
1 29 +9.847475180579449e-06 +1.136360168541396e+00
1 30 +2.130295513098179e-05 +1.142270079791257e+00
1 31 +4.401891735667050e-05 +1.099048510503583e+00
1 32 +8.527218658356695e-05 +1.031697842490115e+00
1 33 +1.530206215623298e-04 +9.550476708255745e-01
1 34 +2.515836087765994e-04 +8.776308356771342e-01
1 35 +3.750678376165987e-04 +8.041093696298927e-01
1 36 +5.024227180578072e-04 +7.368902374235624e-01
1 37 +6.000767170808222e-04 +6.772872602384273e-01
1 38 +6.348431556099077e-04 +6.263869940234166e-01
1 39 +5.914125358673543e-04 +5.857621194054194e-01
1 40 +4.824487811380251e-04 +5.582158235895440e-01
1 41 +3.428476363921068e-04 +5.487964733596443e-01
1 42 +2.115949544566683e-04 +5.663527459126662e-01
1 43 +1.139973292560456e-04 +6.255411047298686e-01
1 44 +5.523115918000133e-05 +7.466306686652998e-01
1 45 +2.605941663504669e-05 +9.416089177310115e-01
1 46 +1.329237994333295e-05 +1.175657562369725e+00
1 47 +7.220632343864864e-06 +1.364643491086106e+00
1 48 +3.409869899557777e-06 +1.453402887596648e+00
1 49 +9.196446863736565e-07 +1.417159174134889e+00
1 50 +2.175919640026559e-08 +0.000000000000000e+00
1 51 +9.196446863736565e-07 -1.417159174134889e+00
1 52 +3.409869899557777e-06 -1.453402887596648e+00
1 53 +7.220632343864864e-06 -1.364643491086106e+00
1 54 +1.329237994333295e-05 -1.175657562369725e+00
1 55 +2.605941663504669e-05 -9.416089177310115e-01
1 56 +5.523115918000133e-05 -7.466306686652998e-01
1 57 +1.139973292560456e-04 -6.255411047298686e-01
1 58 +2.115949544566683e-04 -5.663527459126662e-01
1 59 +3.428476363921068e-04 -5.487964733596443e-01
1 60 +4.824487811380251e-04 -5.582158235895440e-01
1 61 +5.914125358673543e-04 -5.857621194054194e-01
1 62 +6.348431556099077e-04 -6.263869940234166e-01
1 63 +6.000767170808222e-04 -6.772872602384273e-01
1 64 +5.024227180578072e-04 -7.368902374235624e-01
1 65 +3.750678376165987e-04 -8.041093696298927e-01
1 66 +2.515836087765994e-04 -8.776308356771342e-01
1 67 +1.530206215623298e-04 -9.550476708255745e-01
1 68 +8.527218658356695e-05 -1.031697842490115e+00
1 69 +4.401891735667050e-05 -1.099048510503583e+00
1 70 +2.130295513098179e-05 -1.142270079791257e+00
1 71 +9.847475180579449e-06 -1.136360168541396e+00
1 72 +4.572170807911029e-06 -1.042712350231486e+00
1 73 +2.452694240175717e-06 -8.273330340112772e-01
1 74 +1.867357858793553e-06 -5.400830627812896e-01
1 75 +1.995861340758349e-06 -3.127677418937619e-01
1 76 +2.412991291526166e-06 -1.902823527640174e-01
1 77 +2.861047269404229e-06 -1.383838619307151e-01
1 78 +3.156434644016937e-06 -1.213920238171459e-01
1 79 +3.182420832392376e-06 -1.178775114127859e-01
1 80 +2.912942041143687e-06 -1.157249574496559e-01
1 81 +2.417206936135804e-06 -1.071665609780398e-01
1 82 +1.824058393364707e-06 -8.585251536623986e-02
1 83 +1.262993921887798e-06 -4.542811767000240e-02
1 84 +8.167343198586708e-07 +2.046100535358215e-02
1 85 +5.077845995708280e-07 +1.161597628989814e-01
1 86 +3.152693637128962e-07 +2.399677184229046e-01
1 87 +2.022163157767155e-07 +3.817073007073931e-01
1 88 +1.357981633417990e-07 +5.285231013385686e-01
1 89 +9.497874070249494e-08 +6.769704558108791e-01
1 90 +6.930471554656092e-08 +8.375696645461077e-01
1 91 +5.463705780501513e-08 +1.022026606209145e+00
1 92 +4.925025680964253e-08 +1.217212089125602e+00
1 93 +5.122773109971835e-08 +1.378582556405099e+00
1 94 +5.720904861922054e-08 +1.467671821203892e+00
1 95 +6.259549122515656e-08 +1.476504008695305e+00
1 96 +6.309423517923434e-08 +1.412005028570185e+00
1 97 +5.675011061340458e-08 +1.277355164109518e+00
1 98 +4.512387863961152e-08 +1.062362624036445e+00
1 99 +3.270406127185835e-08 +7.379679538985990e-01
1 100 +2.475695056437251e-08 +2.729674173535854e-01
2 0 +5.297537616779258e-08 -2.198832825899657e-01
2 1 +5.852301171200785e-08 -6.287353628178379e-01
2 2 +6.603199385385310e-08 -9.678973730559868e-01
2 3 +7.034715123564113e-08 -1.231785045332026e+00
2 4 +6.765895986326125e-08 -1.424839522136804e+00
2 5 +5.766800906833654e-08 -1.544423252347747e+00
2 6 +4.379458298411195e-08 -1.572381914213295e+00
2 7 +3.143871506373974e-08 -1.472686765725178e+00
2 8 +2.544782080838666e-08 -1.225421905663876e+00
2 9 +2.824061017302061e-08 -9.182523782010098e-01
2 10 +3.947175719026310e-08 -6.757219124765649e-01
2 11 +5.746384902170769e-08 -5.007928441696554e-01
2 12 +8.246836139805996e-08 -3.419068179987163e-01
2 13 +1.217240398619337e-07 -1.695489627121736e-01
2 14 +1.950717296817512e-07 +4.018462217085341e-03
2 15 +3.371064782508552e-07 +1.434971109752998e-01
2 16 +5.895522548339298e-07 +2.286136497231021e-01
2 17 +9.800276694228759e-07 +2.629848461978182e-01
2 18 +1.493022726634441e-06 +2.597423532764518e-01
2 19 +2.050706188934642e-06 +2.314606604896161e-01
2 20 +2.523300538112344e-06 +1.878995496303765e-01
2 21 +2.773350260682189e-06 +1.370200199832520e-01
2 22 +2.713528625823653e-06 +8.716588975138308e-02
2 23 +2.345386850466808e-06 +5.077142474360569e-02
2 24 +1.761790779932238e-06 +5.279623116642528e-02
2 25 +1.130341899722132e-06 +1.551268712435279e-01
2 26 +7.050329850353304e-07 +5.109777218745063e-01
2 27 +9.253567566274488e-07 +1.133863394878003e+00
2 28 +2.663053341969446e-06 +1.492537418953853e+00
2 29 +7.668517096157782e-06 +1.576822636286844e+00
2 30 +1.920853878937641e-05 +1.543983895262953e+00
2 31 +4.267658660691161e-05 +1.459155905254590e+00
2 32 +8.552301627184885e-05 +1.349193872617113e+00
2 33 +1.553848616804910e-04 +1.227407785205581e+00
2 34 +2.555101186390650e-04 +1.101276180230588e+00
2 35 +3.783865615767382e-04 +9.751883353003467e-01
2 36 +5.015822004608313e-04 +8.517271189177696e-01
2 37 +5.913503917310953e-04 +7.324783665302699e-01
2 38 +6.159760911382206e-04 +6.186575734660478e-01
2 39 +5.627713706138370e-04 +5.116952643221347e-01
2 40 +4.470298345546826e-04 +4.139600763557992e-01
2 41 +3.052291309655818e-04 +3.299750134238412e-01
2 42 +1.764677876703445e-04 +2.689496837924815e-01
2 43 +8.493714906325329e-05 +2.506201106508562e-01
2 44 +3.405019698096345e-05 +3.179110846858615e-01
2 45 +1.275489643359771e-05 +5.436419218711779e-01
2 46 +6.460737074241274e-06 +9.028812674875883e-01
2 47 +4.763552906878878e-06 +1.124852369732878e+00
2 48 +3.301896818702617e-06 +1.084488357864732e+00
2 49 +1.747869677762274e-06 +7.551760593761274e-01
2 50 +1.063227040017625e-06 +0.000000000000000e+00
2 51 +1.747869677762274e-06 -7.551760593761274e-01
2 52 +3.301896818702617e-06 -1.084488357864732e+00
2 53 +4.763552906878878e-06 -1.124852369732878e+00
2 54 +6.460737074241274e-06 -9.028812674875883e-01
2 55 +1.275489643359771e-05 -5.436419218711779e-01
2 56 +3.405019698096345e-05 -3.179110846858615e-01
2 57 +8.493714906325329e-05 -2.506201106508562e-01
2 58 +1.764677876703445e-04 -2.689496837924815e-01
2 59 +3.052291309655818e-04 -3.299750134238412e-01
2 60 +4.470298345546826e-04 -4.139600763557992e-01
2 61 +5.627713706138370e-04 -5.116952643221347e-01
2 62 +6.159760911382206e-04 -6.186575734660478e-01
2 63 +5.913503917310953e-04 -7.324783665302699e-01
2 64 +5.015822004608313e-04 -8.517271189177696e-01
2 65 +3.783865615767382e-04 -9.751883353003467e-01
2 66 +2.555101186390650e-04 -1.101276180230588e+00
2 67 +1.553848616804910e-04 -1.227407785205581e+00
2 68 +8.552301627184885e-05 -1.349193872617113e+00
2 69 +4.267658660691161e-05 -1.459155905254590e+00
2 70 +1.920853878937641e-05 -1.543983895262953e+00
2 71 +7.668517096157782e-06 -1.576822636286844e+00
2 72 +2.663053341969446e-06 -1.492537418953853e+00
2 73 +9.253567566274488e-07 -1.133863394878003e+00
2 74 +7.050329850353304e-07 -5.109777218745063e-01
2 75 +1.130341899722132e-06 -1.551268712435279e-01
2 76 +1.761790779932238e-06 -5.279623116642528e-02
2 77 +2.345386850466808e-06 -5.077142474360569e-02
2 78 +2.713528625823653e-06 -8.716588975138308e-02
2 79 +2.773350260682189e-06 -1.370200199832520e-01
2 80 +2.523300538112344e-06 -1.878995496303765e-01
2 81 +2.050706188934642e-06 -2.314606604896161e-01
2 82 +1.493022726634441e-06 -2.597423532764518e-01
2 83 +9.800276694228759e-07 -2.629848461978182e-01
2 84 +5.895522548339298e-07 -2.286136497231021e-01
2 85 +3.371064782508552e-07 -1.434971109752998e-01
2 86 +1.950717296817512e-07 -4.018462217085341e-03
2 87 +1.217240398619337e-07 +1.695489627121736e-01
2 88 +8.246836139805996e-08 +3.419068179987163e-01
2 89 +5.746384902170769e-08 +5.007928441696554e-01
2 90 +3.947175719026310e-08 +6.757219124765649e-01
2 91 +2.824061017302061e-08 +9.182523782010098e-01
2 92 +2.544782080838666e-08 +1.225421905663876e+00
2 93 +3.143871506373974e-08 +1.472686765725178e+00
2 94 +4.379458298411195e-08 +1.572381914213295e+00
2 95 +5.766800906833654e-08 +1.544423252347747e+00
2 96 +6.765895986326125e-08 +1.424839522136804e+00
2 97 +7.034715123564113e-08 +1.231785045332026e+00
2 98 +6.603199385385310e-08 +9.678973730559868e-01
2 99 +5.852301171200785e-08 +6.287353628178379e-01
2 100 +5.297537616779258e-08 +2.198832825899657e-01
3 0 +8.913949352404795e-08 -2.035373974259208e-01
3 1 +9.077642647999900e-08 -5.956850697298399e-01
3 2 +9.097340737460371e-08 -9.499132518786741e-01
3 3 +8.564122270479934e-08 -1.255634790046185e+00
3 4 +7.252195494483530e-08 -1.508531319568887e+00
3 5 +5.303554668097097e-08 -1.700355764712330e+00
3 6 +3.199843788358707e-08 -1.804129100987325e+00
3 7 +1.543838163975802e-08 -1.736551380838385e+00
3 8 +7.822153611735441e-09 -1.308259149316093e+00
3 9 +1.013966675825363e-08 -7.161706295293733e-01
3 10 +1.966266274270191e-08 -4.402698159260019e-01
3 11 +3.163819127620165e-08 -3.134791251067945e-01
3 12 +4.310430532016930e-08 -1.767484513788384e-01
3 13 +5.880945655468282e-08 +3.653994106718270e-02
3 14 +9.771843615533675e-08 +2.860323144033513e-01
3 15 +1.956354929186481e-07 +4.621594307233421e-01
3 16 +3.974081690761192e-07 +5.297116482334535e-01
3 17 +7.351507302689180e-07 +5.178334428897220e-01
3 18 +1.198705069564565e-06 +4.581307274012755e-01
3 19 +1.715751239611981e-06 +3.707126155019000e-01
3 20 +2.160548903131111e-06 +2.674242692889826e-01
3 21 +2.395684466826965e-06 +1.557178667298718e-01
3 22 +2.328267779477551e-06 +4.122511808109798e-02
3 23 +1.949811108259721e-06 -7.026020560388888e-02
3 24 +1.341156817729449e-06 -1.697053471536737e-01
3 25 +6.551530926972428e-07 -2.321122349572669e-01
3 26 +1.221799372632496e-07 -7.427088872163363e-02
3 27 +1.448373087185389e-07 +2.015577921297203e+00
3 28 +1.558013470310770e-06 +2.194808372837207e+00
3 29 +6.118657313937417e-06 +2.118530691058810e+00
3 30 +1.720183177525403e-05 +1.992531780922475e+00
3 31 +4.042271901173485e-05 +1.842507033441689e+00
3 32 +8.344817187081325e-05 +1.677647008572459e+00
3 33 +1.538680733583753e-04 +1.503629710101327e+00
3 34 +2.543904925342771e-04 +1.324587282089723e+00
3 35 +3.765605951900286e-04 +1.143479092757123e+00
3 36 +4.971340962159364e-04 +9.622911786000735e-01
3 37 +5.823563846791522e-04 +7.822742780499311e-01
3 38 +6.015529116022039e-04 +6.042142648763362e-01
3 39 +5.436434397637101e-04 +4.287289264219841e-01
3 40 +4.252269275606297e-04 +2.566552207580221e-01
3 41 +2.832047365218171e-04 +8.975343204921843e-02
3 42 +1.562941056948485e-04 -6.755412831263254e-02
3 43 +6.798835866593339e-05 -2.027280334162506e-01
3 44 +2.107389013606015e-05 -2.727639152145505e-01
3 45 +3.991737604204571e-06 -7.652117221650229e-02
3 46 +1.653018754321210e-06 +8.470713457041132e-01
3 47 +3.176451222234420e-06 +1.157150435260701e+00
3 48 +3.913299974612119e-06 +9.674879139557635e-01
3 49 +3.545866566736473e-06 +5.595666739973316e-01
3 50 +3.221610013860815e-06 +0.000000000000000e+00
3 51 +3.545866566736473e-06 -5.595666739973316e-01
3 52 +3.913299974612119e-06 -9.674879139557635e-01
3 53 +3.176451222234420e-06 -1.157150435260701e+00
3 54 +1.653018754321210e-06 -8.470713457041132e-01
3 55 +3.991737604204571e-06 +7.652117221650229e-02
3 56 +2.107389013606015e-05 +2.727639152145505e-01
3 57 +6.798835866593339e-05 +2.027280334162506e-01
3 58 +1.562941056948485e-04 +6.755412831263254e-02
3 59 +2.832047365218171e-04 -8.975343204921843e-02
3 60 +4.252269275606297e-04 -2.566552207580221e-01
3 61 +5.436434397637101e-04 -4.287289264219841e-01
3 62 +6.015529116022039e-04 -6.042142648763362e-01
3 63 +5.823563846791522e-04 -7.822742780499311e-01
3 64 +4.971340962159364e-04 -9.622911786000735e-01
3 65 +3.765605951900286e-04 -1.143479092757123e+00
3 66 +2.543904925342771e-04 -1.324587282089723e+00
3 67 +1.538680733583753e-04 -1.503629710101327e+00
3 68 +8.344817187081325e-05 -1.677647008572459e+00
3 69 +4.042271901173485e-05 -1.842507033441689e+00
3 70 +1.720183177525403e-05 -1.992531780922475e+00
3 71 +6.118657313937417e-06 -2.118530691058810e+00
3 72 +1.558013470310770e-06 -2.194808372837207e+00
3 73 +1.448373087185389e-07 -2.015577921297203e+00
3 74 +1.221799372632496e-07 +7.427088872163363e-02
3 75 +6.551530926972428e-07 +2.321122349572669e-01
3 76 +1.341156817729449e-06 +1.697053471536737e-01
3 77 +1.949811108259721e-06 +7.026020560388888e-02
3 78 +2.328267779477551e-06 -4.122511808109798e-02
3 79 +2.395684466826965e-06 -1.557178667298718e-01
3 80 +2.160548903131111e-06 -2.674242692889826e-01
3 81 +1.715751239611981e-06 -3.707126155019000e-01
3 82 +1.198705069564565e-06 -4.581307274012755e-01
3 83 +7.351507302689180e-07 -5.178334428897220e-01
3 84 +3.974081690761192e-07 -5.297116482334535e-01
3 85 +1.956354929186481e-07 -4.621594307233421e-01
3 86 +9.771843615533675e-08 -2.860323144033513e-01
3 87 +5.880945655468282e-08 -3.653994106718270e-02
3 88 +4.310430532016930e-08 +1.767484513788384e-01
3 89 +3.163819127620165e-08 +3.134791251067945e-01
3 90 +1.966266274270191e-08 +4.402698159260019e-01
3 91 +1.013966675825363e-08 +7.161706295293733e-01
3 92 +7.822153611735441e-09 +1.308259149316093e+00
3 93 +1.543838163975802e-08 +1.736551380838385e+00
3 94 +3.199843788358707e-08 +1.804129100987325e+00
3 95 +5.303554668097097e-08 +1.700355764712330e+00
3 96 +7.252195494483530e-08 +1.508531319568887e+00
3 97 +8.564122270479934e-08 +1.255634790046185e+00
3 98 +9.097340737460371e-08 +9.499132518786741e-01
3 99 +9.077642647999900e-08 +5.956850697298399e-01
3 100 +8.913949352404795e-08 +2.035373974259208e-01
4 0 +1.292083830691895e-07 -2.036160575545609e-01
4 1 +1.261294561972611e-07 -6.030137949182215e-01
4 2 +1.179453164276342e-07 -9.815296227586782e-01
4 3 +1.024088119374673e-07 -1.331707891323488e+00
4 4 +7.939829714962468e-08 -1.650656137001269e+00
4 5 +5.213782127051018e-08 -1.936707069100368e+00
4 6 +2.638020142292592e-08 -2.183925606958875e+00
4 7 +8.003639622882566e-09 -2.360639960434039e+00
4 8 +4.039287413445343e-10 -1.965792716549032e+00
4 9 +2.964700615249957e-09 -5.633604203170013e-02
4 10 +1.116629273457431e-08 -8.478874863181685e-02
4 11 +1.846064849385103e-08 -1.473985301232267e-01
4 12 +2.018237221268510e-08 -1.062618270123630e-01
4 13 +1.962398033074601e-08 +1.858312469054682e-01
4 14 +3.474273627047730e-08 +6.644107116311587e-01
4 15 +1.008811597763177e-07 +8.994900197809256e-01
4 16 +2.630320397036661e-07 +9.089167336873768e-01
4 17 +5.545455187212158e-07 +8.183203061240503e-01
4 18 +9.687839474868134e-07 +6.828908200015343e-01
4 19 +1.440377502313104e-06 +5.251439336028005e-01
4 20 +1.853509134365995e-06 +3.550816826247763e-01
4 21 +2.081121170283524e-06 +1.772140185291163e-01
4 22 +2.038357300763549e-06 -7.319926350979347e-03
4 23 +1.721637861982311e-06 -2.016934702545134e-01
4 24 +1.213101817918026e-06 -4.200181199032778e-01
4 25 +6.572785843206017e-07 -7.160025643924971e-01
4 26 +2.517229999482356e-07 -1.337667353365270e+00
4 27 +3.257501896645318e-07 -2.623228400409146e+00
4 28 +1.603372864815326e-06 +3.009225971827917e+00
4 29 +5.733934220726734e-06 +2.700044588982728e+00
4 30 +1.606206614925046e-05 +2.463503974028290e+00
4 31 +3.830835911298752e-05 +2.240267022985440e+00
4 32 +8.034832860207675e-05 +2.015024929679931e+00
4 33 +1.499306803068671e-04 +1.784682415832465e+00
4 34 +2.497028821888664e-04 +1.549800196095763e+00
4 35 +3.709481743468599e-04 +1.311726222734302e+00
4 36 +4.902544854790065e-04 +1.071606347434443e+00
4 37 +5.741416946186459e-04 +8.300834272300772e-01
4 38 +5.926459396112611e-04 +5.872257968090996e-01
4 39 +5.353320353769953e-04 +3.424825135734232e-01
4 40 +4.187727197507916e-04 +9.454793283047766e-02
4 41 +2.790636766129753e-04 -1.590021023042609e-01
4 42 +1.539001269414959e-04 -4.226452595976273e-01
4 43 +6.629136128482131e-05 -7.057178424210575e-01
4 44 +1.935945159557615e-05 -1.034419459366144e+00
4 45 +2.314801032095685e-06 -1.560060184372963e+00
4 46 +6.279424538984348e-07 +2.334193198676997e+00
4 47 +3.417266099143876e-06 +1.533531778345779e+00
4 48 +5.597757139399742e-06 +1.045989590573962e+00
4 49 +6.330488889720013e-06 +5.417580948886446e-01
4 50 +6.411388138760714e-06 +0.000000000000000e+00
4 51 +6.330488889720013e-06 -5.417580948886446e-01
4 52 +5.597757139399742e-06 -1.045989590573962e+00
4 53 +3.417266099143876e-06 -1.533531778345779e+00
4 54 +6.279424538984348e-07 -2.334193198676997e+00
4 55 +2.314801032095685e-06 +1.560060184372963e+00
4 56 +1.935945159557615e-05 +1.034419459366144e+00
4 57 +6.629136128482131e-05 +7.057178424210575e-01
4 58 +1.539001269414959e-04 +4.226452595976273e-01
4 59 +2.790636766129753e-04 +1.590021023042609e-01
4 60 +4.187727197507916e-04 -9.454793283047766e-02
4 61 +5.353320353769953e-04 -3.424825135734232e-01
4 62 +5.926459396112611e-04 -5.872257968090996e-01
4 63 +5.741416946186459e-04 -8.300834272300772e-01
4 64 +4.902544854790065e-04 -1.071606347434443e+00
4 65 +3.709481743468599e-04 -1.311726222734302e+00
4 66 +2.497028821888664e-04 -1.549800196095763e+00
4 67 +1.499306803068671e-04 -1.784682415832465e+00
4 68 +8.034832860207675e-05 -2.015024929679931e+00
4 69 +3.830835911298752e-05 -2.240267022985440e+00
4 70 +1.606206614925046e-05 -2.463503974028290e+00
4 71 +5.733934220726734e-06 -2.700044588982728e+00
4 72 +1.603372864815326e-06 -3.009225971827917e+00
4 73 +3.257501896645318e-07 +2.623228400409146e+00
4 74 +2.517229999482356e-07 +1.337667353365270e+00
4 75 +6.572785843206017e-07 +7.160025643924971e-01
4 76 +1.213101817918026e-06 +4.200181199032778e-01
4 77 +1.721637861982311e-06 +2.016934702545134e-01
4 78 +2.038357300763549e-06 +7.319926350979347e-03
4 79 +2.081121170283524e-06 -1.772140185291163e-01
4 80 +1.853509134365995e-06 -3.550816826247763e-01
4 81 +1.440377502313104e-06 -5.251439336028005e-01
4 82 +9.687839474868134e-07 -6.828908200015343e-01
4 83 +5.545455187212158e-07 -8.183203061240503e-01
4 84 +2.630320397036661e-07 -9.089167336873768e-01
4 85 +1.008811597763177e-07 -8.994900197809256e-01
4 86 +3.474273627047730e-08 -6.644107116311587e-01
4 87 +1.962398033074601e-08 -1.858312469054682e-01
4 88 +2.018237221268510e-08 +1.062618270123630e-01
4 89 +1.846064849385103e-08 +1.473985301232267e-01
4 90 +1.116629273457431e-08 +8.478874863181685e-02
4 91 +2.964700615249957e-09 +5.633604203170013e-02
4 92 +4.039287413445343e-10 +1.965792716549032e+00
4 93 +8.003639622882566e-09 +2.360639960434039e+00
4 94 +2.638020142292592e-08 +2.183925606958875e+00
4 95 +5.213782127051018e-08 +1.936707069100368e+00
